日期,指数点位,成交额(万亿元)
2025-10-24,4660.6835,0.551986648561
2025-10-27,4716.0186,0.672670372523
2025-10-28,4691.973,0.571563257096
2025-10-29,4747.8378,0.645898688765
2025-10-30,4709.911,0.7199562854379999
2025-10-31,4640.6676,0.6807122514930001
2025-11-03,4653.4028,0.557602941096
2025-11-04,4618.699,0.505177700977
2025-11-05,4627.257,0.468361161389
2025-11-06,4693.4032,0.553641780921
2025-11-07,4678.7944,0.5075738495
2025-11-10,4695.0507,0.593977127605
2025-11-11,4652.1655,0.47762907635699997
2025-11-12,4645.9079,0.49230886640899996
2025-11-13,4702.0738,0.51006067821
2025-11-14,4628.1398,0.444720433579
2025-11-17,4598.0525,0.438940097528
2025-11-18,4568.1928,0.420150126547
2025-11-19,4588.2922,0.38523048197000004
2025-11-20,4564.9483,0.41506481773000004
2025-11-21,4453.6076,0.481295814463
2025-11-24,4448.0478,0.4258074695
2025-11-25,4490.4047,0.41152379696200003
2025-11-26,4517.6255,0.427361377738
2025-11-27,4515.4027,0.41778984356800003
2025-11-28,4526.6616,0.341832317979
2025-12-01,4576.4856,0.46386158725099996
2025-12-02,4554.3347,0.364366426478
2025-12-03,4531.0486,0.374486168903
2025-12-04,4546.5664,0.348767399212
2025-12-05,4584.5368,0.412146806538
2025-12-08,4621.7545,0.49671619611199996
2025-12-09,4598.2232,0.452113884581
2025-12-10,4591.8273,0.401452781498
2025-12-11,4552.1848,0.43243109351
2025-12-12,4580.95,0.523863221652
2025-12-15,4552.0596,0.424383389792
2025-12-16,4497.5545,0.39050013430299996
2025-12-17,4579.875,0.452504741114
2025-12-18,4552.7926,0.382102395685
2025-12-19,4568.1781,0.371577144281
2025-12-22,4611.6235,0.44824059951399997
2025-12-23,4620.7341,0.43314132600599997
2025-12-24,4634.0586,0.406375640662
2025-12-25,4642.5357,0.385356060832
2025-12-26,4657.24,0.460426934268
2025-12-29,4639.3721,0.482613536467
2025-12-30,4651.2818,0.457185489037
2025-12-31,4629.9395,0.444491545749
2026-01-05,4717.7457,0.630577351311
2026-01-06,4790.6938,0.725414566873
2026-01-07,4776.6658,0.6648979293609999
2026-01-08,4737.6536,0.630655637962
2026-01-09,4758.9221,0.668788811127
2026-01-12,4789.9155,0.799954082388
2026-01-13,4761.0324,0.8010549796399999
2026-01-14,4741.9306,0.891334219174
2026-01-15,4751.4293,0.67405868364
2026-01-16,4731.8728,0.7856241660959999
2026-01-19,4734.4556,0.655149256236
2026-01-20,4718.8782,0.6719606853910001
2026-01-21,4723.0692,0.665330511237
2026-01-22,4723.7091,0.690235248161
2026-01-23,4702.4966,0.755617735528
2026-01-26,4706.964,0.7968329703150001
2026-01-27,4705.6918,0.7152679148400001
2026-01-28,4717.9914,0.829414067055
2026-01-29,4753.8697,0.917966160339
2026-01-30,4706.3401,0.7505648851950001
2026-02-02,4605.9799,0.725920381252
2026-02-03,4660.1074,0.666626842811
2026-02-04,4698.6832,0.6360185898630001
2026-02-05,4670.4188,0.550433167197
2026-02-06,4643.5959,0.505759806238
2026-02-09,4719.0559,0.522757267199
2026-02-10,4724.2956,0.450339578978
2026-02-11,4713.8185,0.433428613402
2026-02-12,4719.578,0.49047385227499996
2026-02-13,4660.4056,0.452878594069
2026-02-24,4707.544,0.526084235584
2026-02-25,4735.8858,0.596903872617
2026-02-26,4726.8739,0.599848915405
2026-02-27,4710.6469,0.57882099251
2026-03-02,4728.6688,0.75268193777
2026-03-03,4655.8962,0.80165924377
2026-03-04,4602.6247,0.6089231285900001
2026-03-05,4647.6921,0.570443777085
2026-03-06,4660.439,0.48780708015700003
2026-03-09,4615.4551,0.665821508005
2026-03-10,4674.7562,0.5576078761490001
2026-03-11,4704.4959,0.5795643976
2026-03-12,4687.5601,0.572105482464
2026-03-13,4669.14,0.5803056081979999
2026-03-16,4671.5591,0.598799098356
2026-03-17,4637.4392,0.578501505808
2026-03-18,4658.3324,0.5241739114539999
2026-03-19,4583.2511,0.547850295789
2026-03-20,4567.0179,0.6154630885579999
2026-03-23,4417.9971,0.671719761061
2026-03-24,4474.7224,0.530149390314
2026-03-25,4537.4656,0.550428161188
2026-03-26,4477.5343,0.471127498414
2026-03-27,4502.5698,0.440517561617
2026-03-30,4491.95,0.444629519711
2026-03-31,4450.0493,0.484558113011
2026-04-01,4526.0668,0.503744056996
2026-04-02,4478.9141,0.4299491317
2026-04-03,4440.7889,0.373234910158
2026-04-07,4440.6162,0.378261695015
2026-04-08,4595.556,0.64177918097
2026-04-09,4566.2237,0.500445676661
2026-04-10,4636.5655,0.625717995648
2026-04-13,4646.1546,0.55662094524
2026-04-14,4701.2837,0.605717793585
2026-04-15,4685.2464,0.604550556798
2026-04-16,4736.6077,0.5676113235920001
2026-04-17,4728.6716,0.587622682308
2026-04-20,4757.4419,0.6265684103
