日期,中证1000,中证500,创业板指,沪深300
2024-10-22,-0.16631592979267473,-0.10992658264880151,-0.15184120741640805,-0.07009256510696349
2024-10-23,-0.1642258496681468,-0.10644086571476341,-0.15631248241841367,-0.06646637827406243
2024-10-24,-0.1701642339899876,-0.11412578461232314,-0.1678689191143926,-0.07689271685165389
2024-10-25,-0.15412756387503446,-0.10128887049362656,-0.14346012045746614,-0.07041081449239806
2024-10-28,-0.13895413571268878,-0.08983666463174755,-0.14720129456330777,-0.06859320989971984
2024-10-29,-0.15286364831735777,-0.10084943747251907,-0.16702320488201983,-0.07787587132076579
2024-10-30,-0.14783635686979546,-0.09691946113294059,-0.17689020248899212,-0.08614643155857238
2024-10-31,-0.13405925541021213,-0.08711871408288241,-0.1719369246997946,-0.08577263831583504
2024-11-01,-0.16045247888160452,-0.09786495293718289,-0.18751664428427672,-0.08601213008296194
2024-11-04,-0.14305630462225183,-0.08284642023972788,-0.1637030898027546,-0.07315020276092443
2024-11-05,-0.11284075519060754,-0.054528197408528656,-0.12397055065882201,-0.04969899411578149
2024-11-06,-0.1090677524880781,-0.052390959909699664,-0.13315538367349178,-0.05446613260292377
2024-11-07,-0.0933924417742058,-0.0347912087531308,-0.10066447827683944,-0.02593949826604014
2024-11-08,-0.09067368831280032,-0.03743872812147353,-0.11182533525858995,-0.035725038357920624
2024-11-11,-0.06860511222258636,-0.020705684230952204,-0.08471756583963341,-0.02936141340038323
2024-11-12,-0.08092645556840883,-0.031028608950616654,-0.08534490782743986,-0.04002569302827319
2024-11-13,-0.08341501495100623,-0.03165384230321011,-0.07522636896117818,-0.03411720345982794
2024-11-14,-0.11204105020144961,-0.05973598996508056,-0.1067074366270011,-0.05086283059109431
2024-11-15,-0.13280643900123068,-0.08353094696261398,-0.14165323168541477,-0.0674950439325126
2024-11-18,-0.15417725521676973,-0.09767714161218322,-0.16180319771491114,-0.071830049330182
2024-11-19,-0.13213083495271416,-0.0816563761550374,-0.13668457449146676,-0.06560119576244539
2024-11-20,-0.11506899423365258,-0.07302629030603358,-0.13238166953997554,-0.06351442432151788
2024-11-21,-0.11346053788286692,-0.07412113705162127,-0.13314260576009207,-0.06268615356955509
2024-11-22,-0.14625911687471538,-0.11048409192752551,-0.1676867764626091,-0.09172661557790918
2024-11-25,-0.1431954545361881,-0.11274203544471983,-0.16783506146960614,-0.09586374011000964
2024-11-26,-0.15318451847702463,-0.11972947991500127,-0.17743261343563932,-0.09772135789599867
2024-11-27,-0.13377605723355313,-0.10202382674616417,-0.1549818578496922,-0.08201212651161405
2024-11-28,-0.1383882065429255,-0.10934698337978843,-0.1698936827870755,-0.09011678354450736
2024-11-29,-0.1238004142021083,-0.09475304875898183,-0.149158304689192,-0.07977098825914697
2024-12-02,-0.1061776700757665,-0.08056997558220746,-0.13710907666836036,-0.07247585240202037
2024-12-03,-0.10764036515746178,-0.08234951921167066,-0.14093453144252355,-0.0714751231421884
2024-12-04,-0.12156116095283243,-0.0905251669341185,-0.1532124229016476,-0.07648779179380394
2024-12-05,-0.11014264274807672,-0.0870111259298989,-0.15013233365672163,-0.07859505149343193
2024-12-06,-0.10107922515710388,-0.07506720121555588,-0.13268416942396055,-0.06648244933937353
2024-12-09,-0.10764088896932622,-0.08003096744380944,-0.1397375776205635,-0.06802604696764136
2024-12-10,-0.09932386081395717,-0.07307218736568877,-0.1338368978929565,-0.06119676054314749
2024-12-11,-0.08724021479797406,-0.06456238986716689,-0.13478135402498337,-0.06279590202871821
2024-12-12,-0.08118507705867128,-0.056318940724945254,-0.12308887463424645,-0.05347421423416132
2024-12-13,-0.10031938649795358,-0.07366027921500218,-0.14485207135906075,-0.07587126437602609
2024-12-16,-0.11128717167189195,-0.08536899503414552,-0.15775477982909192,-0.08088506082169844
2024-12-17,-0.1301971480624171,-0.09533711862126781,-0.1578892157203684,-0.078490425098944
2024-12-18,-0.12284621302709353,-0.08907930900530314,-0.15752336187054572,-0.07382497604259985
2024-12-19,-0.12124384421959733,-0.08702201623323469,-0.15315989573069633,-0.07298535686293939
2024-12-20,-0.11210304404346061,-0.08466148110847938,-0.1546447734336316,-0.07714865561544404
