日期,中证1000,中证500,创业板指,沪深300
2024-10-30,0.6519466268979826,0.5961645484235099,1.0373539036765018,0.5300566387763316
2024-10-31,0.6518680435017533,0.5961118334390548,1.0378889406559562,0.5299485055566504
2024-11-01,0.6614376971010644,0.5889841659643372,1.0386446119639239,0.51448382455628
2024-11-04,0.643630958788093,0.5671551582606575,0.9911720890163176,0.4952596293656438
2024-11-05,0.5352734627650134,0.4544444023387573,0.8546750936211132,0.40713417023789994
2024-11-06,0.4460910901968967,0.38027760487541545,0.595214498358419,0.3468650737971207
2024-11-07,0.3481951923325745,0.2927339329233582,0.4858617775530402,0.26309915992102506
2024-11-08,0.34200021300276495,0.2906410798677895,0.4754713017183151,0.2646856216655237
2024-11-11,0.298202294122836,0.24760424890016,0.44274940506374766,0.2430268909938186
2024-11-12,0.29076741045144405,0.24571048278300867,0.4376401545232252,0.24028325056316932
2024-11-13,0.27711419314981334,0.22244791189490412,0.4160502800562154,0.21760828853541825
2024-11-14,0.3083346789959856,0.25299399031373704,0.4285996107070324,0.22679177098759204
2024-11-15,0.32361395619976224,0.2710369312537245,0.4563242319030836,0.23254165802539448
2024-11-18,0.30660499479580294,0.24460125097462332,0.3773668112311197,0.19812583775359027
2024-11-19,0.3122351111502979,0.24873468091998124,0.3907595520457294,0.1992233512295082
2024-11-20,0.31790675003646335,0.2489824092898851,0.39092982974951296,0.1984478708537548
2024-11-21,0.3179301747787944,0.24912799764903235,0.3902852274874811,0.19805425839178575
2024-11-22,0.3455653581466881,0.2853116786096079,0.4130334594313176,0.22281413155415472
2024-11-25,0.33963213767119144,0.28073910618584763,0.3993496154333009,0.22137809769517763
2024-11-26,0.33630638295698734,0.2775885467993008,0.4008629687777518,0.2210870318462587
2024-11-27,0.3407148735615315,0.28435317753983225,0.4043997654543825,0.22798485399464793
2024-11-28,0.3410098057908894,0.2852870656949134,0.40720973450132947,0.22791670979890727
2024-11-29,0.34145489431104936,0.28868622206212863,0.4155329691500725,0.2313677504686094
2024-12-02,0.3277964899256647,0.29052022860415316,0.41077574479271906,0.2328016676727035
2024-12-03,0.32182662348814,0.28504153153467715,0.4002359136304511,0.22776660649287236
2024-12-04,0.3035576071172399,0.2635669730315791,0.366734330324973,0.20917738987322568
2024-12-05,0.30670424784565237,0.2639299133805726,0.3655684751847452,0.20877569608884036
2024-12-06,0.30242988386272324,0.2592765403171311,0.34753875886959573,0.18338386094468068
2024-12-09,0.30314699903309855,0.25954323284396336,0.3461592279415905,0.18100932756168922
2024-12-10,0.29183078884745134,0.25242240760347023,0.32798733102045213,0.181440038122274
2024-12-11,0.2928565976243508,0.2537403589265506,0.3279633659228701,0.17815984898488796
2024-12-12,0.2936216019392245,0.25626914861287403,0.3293417828152719,0.18056819455822654
2024-12-13,0.2815134730245736,0.24404820720104695,0.3195523841333818,0.1889570288957102
2024-12-16,0.27191501986918104,0.23151104369435505,0.29409597249684666,0.18023698649753228
2024-12-17,0.2680906150032304,0.22820790505768712,0.2822342803010809,0.17994880442437983
2024-12-18,0.2543185439554961,0.220680777307974,0.26095448401918375,0.17923107008252442
2024-12-19,0.2448312616658491,0.21810124091183863,0.26101206233160407,0.17904806096429865
2024-12-20,0.24752232540806365,0.21837221751878705,0.26102348772088596,0.17952124207440268
2024-12-23,0.23190754525064386,0.1780562128036393,0.22272644629802882,0.14171624594183685
2024-12-24,0.23459144174584468,0.18280555362025888,0.22613829478191633,0.14597915851230694
2024-12-25,0.2343530325453526,0.1837954083730398,0.2229046796232611,0.14542193471271403
2024-12-26,0.22357561202193812,0.17262837514260657,0.20218384430570074,0.13391138594251525
2024-12-27,0.22262993733474942,0.16960712734547836,0.19192827621216924,0.1294962648965141
2024-12-30,0.21518824173502304,0.1603852917239777,0.17069121459376388,0.12491175579839088
2024-12-31,0.22620115408698768,0.1809908696312735,0.18960342497231786,0.13537215546530304
2025-01-02,0.24126535153943754,0.20821963936929258,0.22605874916126176,0.16836159047915508
2025-01-03,0.2544236812754452,0.21678758261127554,0.23159077437320863,0.17165971867743154
